bytesSent	packetsSent	bytesReceived	packetsReceived	0.0	0	0.0	0
0.0	0	0.0	0
0.0	0	0.0	0
0.0019321441650390625	10	0.004599571228027344	10
0.0	0	0.0	0
5.14984130859375e-05	1	0.0	0
0.0	0	0.0	0
4.00543212890625e-05	1	5.7220458984375e-05	1
0.0	0	0.0	0
0.0	0	0.0	0
6.29425048828125e-05	1	0.0	0
0.014860153198242188	91	0.02672576904296875	114
0.012271881103515625	176	0.04113006591796875	184
0.015198707580566406	183	0.03918170928955078	191
0.011270523071289062	159	0.030071258544921875	134
0.0117340087890625	166	0.04079437255859375	158
0.011134147644042969	155	0.035064697265625	143
0.010652542114257812	147	0.031589508056640625	138
0.010416030883789062	143	0.025165557861328125	132
0.010988235473632812	153	0.031711578369140625	138
0.010663986206054688	147	0.02548980712890625	136
0.01062774658203125	146	0.021810531616210938	133
0.010585784912109375	146	0.025552749633789062	135
0.011133193969726562	155	0.025768280029296875	132
0.010549545288085938	145	0.025514602661132812	141
0.010770797729492188	149	0.024938583374023438	131
0.0103759765625	142	0.021509170532226562	129
0.010951995849609375	152	0.025827407836914062	139
0.010608673095703125	146	0.02570343017578125	140
0.010494232177734375	144	0.025606155395507812	143
0.0105743408203125	146	0.032314300537109375	144
0.010538101196289062	145	0.02118682861328125	128
0.04493141174316406	198	0.029143333435058594	177
0.09183502197265625	264	0.03899192810058594	235
0.1820964813232422	301	0.030405044555664062	209
0.28682518005371094	403	0.042026519775390625	292
0.28169822692871094	399	0.04528236389160156	297
0.5229701995849609	611	0.045261383056640625	441
0.5806922912597656	660	0.03444862365722656	363
0.5528278350830078	631	0.03554344177246094	381
0.5626583099365234	651	0.048809051513671875	392
0.5624179840087891	647	0.0512542724609375	388
0.552886962890625	632	0.0339813232421875	356
0.5543327331542969	636	0.041454315185546875	380
0.5515251159667969	630	0.03399848937988281	357
0.5459003448486328	619	0.03337860107421875	360
0.5409584045410156	620	0.03679084777832031	363
0.5343532562255859	613	0.03374481201171875	360
0.5527610778808594	630	0.0333404541015625	350
0.5620689392089844	640	0.035289764404296875	376
0.4892921447753906	586	0.0453033447265625	332
0.4515380859375	538	0.03901863098144531	311
0.5341968536376953	611	0.03985595703125	354
0.5272636413574219	600	0.03249168395996094	339
0.5961494445800781	668	0.03368377685546875	344
0.5530738830566406	636	0.04131507873535156	373
0.5621204376220703	641	0.03714561462402344	365
0.5622978210449219	644	0.034717559814453125	362
0.5530853271484375	636	0.04738616943359375	372
0.5435352325439453	621	0.03357505798339844	351
0.5067367553710938	588	0.03863525390625	336
0.5350217819213867	625	0.05010223388671875	371
0.5529232025146484	633	0.04062652587890625	364
0.5435791015625	622	0.03432655334472656	361
0.5706748962402344	638	0.03473854064941406	367
0.5527553558349609	629	0.03440284729003906	363
0.5159893035888672	597	0.0357513427734375	347
0.525238037109375	606	0.03333854675292969	347
0.43709373474121094	523	0.028676986694335938	285
0.5623111724853516	645	0.04201507568359375	380
0.5626029968261719	650	0.04810905456542969	381
0.5540370941162109	631	0.05112266540527344	385
0.551727294921875	634	0.047527313232421875	374
0.5621204376220703	641	0.0341033935546875	360
0.49747657775878906	579	0.03809356689453125	326
0.5534400939941406	642	0.041595458984375	372
0.562469482421875	643	0.044200897216796875	378
0.5624885559082031	648	0.048130035400390625	382
0.5345077514648438	616	0.039958953857421875	352
0.5434894561767578	621	0.03911018371582031	347
0.5648288726806641	657	0.0428466796875	383
0.5620574951171875	640	0.03749847412109375	368
0.5620613098144531	640	0.034511566162109375	366
0.5438232421875	626	0.03431510925292969	361
0.39957427978515625	478	0.026378631591796875	244
0.576019287109375	646	0.03415107727050781	361
0.5252933502197266	607	0.03641319274902344	357
0.5621700286865234	643	0.04794502258300781	385
0.5620861053466797	641	0.04161834716796875	379
0.5527191162109375	630	0.048015594482421875	386
0.5527687072753906	630	0.03450584411621094	365
0.5345859527587891	617	0.036983489990234375	362
0.5645256042480469	640	0.03516197204589844	377
0.32900428771972656	421	0.027063369750976562	255
0.33740806579589844	437	0.029691696166992188	295
0.58392333984375	652	0.03618431091308594	393
0.5171165466308594	596	0.035717010498046875	346
0.5610122680664062	644	0.054218292236328125	380
0.5157337188720703	593	0.03901863098144531	343
0.5619831085205078	639	0.0412139892578125	374
0.5525951385498047	627	0.034679412841796875	372
0.5156936645507812	592	0.03502464294433594	333
0.5531826019287109	637	0.035675048828125	376
0.5525875091552734	627	0.03371620178222656	355
0.5524463653564453	625	0.033447265625	344
0.5068778991699219	590	0.03297615051269531	343
0.5157880783081055	593	0.03494453430175781	336
0.4511604309082031	532	0.042911529541015625	304
0.5527534484863281	630	0.04112815856933594	371
0.5256938934326172	615	0.05430030822753906	379
0.552764892578125	630	0.03325843811035156	347
0.5620536804199219	640	0.037799835205078125	373
0.5434455871582031	620	0.03378486633300781	357
0.5620670318603516	641	0.041057586669921875	374
0.5522956848144531	622	0.03296089172363281	343
0.45928382873535156	537	0.029752731323242188	295
0.5529384613037109	633	0.03832244873046875	380
0.5624217987060547	647	0.04830741882324219	385
0.562347412109375	646	0.04785919189453125	380
0.5528011322021484	631	0.0403900146484375	364
0.45159912109375	538	0.029819488525390625	302
0.5616436004638672	633	0.037494659423828125	374
0.5246868133544922	597	0.032833099365234375	346
0.5619468688964844	638	0.03481101989746094	373
0.5428581237792969	610	0.03295326232910156	343
0.5715904235839844	654	0.041568756103515625	376
0.5534400939941406	642	0.045551300048828125	392
0.5530929565429688	636	0.04176902770996094	379
0.5535430908203125	644	0.04870796203613281	387
0.5621051788330078	641	0.03482627868652344	369
0.4218006134033203	503	0.04218482971191406	307
0.5343227386474609	627	0.03515434265136719	351
0.5411148071289062	620	0.03783416748046875	371
0.5644664764404297	658	0.040282249450683594	386
0.5428619384765625	610	0.033946990966796875	354
0.5529422760009766	633	0.03450775146484375	364
0.5527057647705078	629	0.03433036804199219	365
0.5532112121582031	638	0.04427146911621094	373
0.562469482421875	648	0.04864311218261719	392
0.5358772277832031	615	0.0401763916015625	360
0.4608020782470703	547	0.037105560302734375	319
0.5618057250976562	636	0.03499412536621094	377
0.5434684753417969	620	0.03742218017578125	374
0.5343265533447266	613	0.04028129577636719	359
0.5151882171630859	585	0.031080245971679688	315
0.580291748046875	652	0.03438568115234375	362
0.5606174468994141	637	0.03418159484863281	361
0.5448169708251953	623	0.04401588439941406	377
0.580810546875	662	0.04128074645996094	375
0.5622673034667969	644	0.040981292724609375	370
0.5621376037597656	642	0.04053688049316406	363
0.5528669357299805	631	0.03473091125488281	368
0.5435237884521484	621	0.0363922119140625	356
0.5357112884521484	615	0.034267425537109375	362
0.5422248840332031	620	0.034454345703125	356
0.49887847900390625	591	0.040386199951171875	340
0.5617122650146484	635	0.03391265869140625	362
0.4511852264404297	531	0.03119659423828125	302
0.5534400939941406	642	0.04847145080566406	389
0.5628089904785156	654	0.055084228515625	392
0.5624027252197266	647	0.0481109619140625	384
0.5465049743652344	630	0.03492164611816406	371
0.5688018798828125	648	0.03911018371582031	393
0.5524768829345703	625	0.03416633605957031	361
0.5155162811279297	589	0.0319061279296875	326
0.56182861328125	636	0.0345458984375	370
0.354400634765625	432	0.023502349853515625	208
0.1473255157470703	308	0.02678680419921875	194
0.33937644958496094	473	0.024793624877929688	195
0.5345344543457031	616	0.024293899536132812	191
0.5528678894042969	632	0.024827957153320312	197
0.5530357360839844	634	0.025026321411132812	201
0.5276298522949219	606	0.0269775390625	196
0.4390373229980469	518	0.020702362060546875	160
0.43466949462890625	544	0.03436279296875	188
0.5442581176757812	634	0.04182624816894531	211
0.5531253814697266	637	0.038150787353515625	320
0.5622348785400391	643	0.03558158874511719	335
0.48891448974609375	582	0.033172607421875	218
0.5256767272949219	616	0.04258918762207031	213
0.43410301208496094	535	0.030340194702148438	289
0.4134025573730469	502	0.03389930725097656	265
0.3801708221435547	487	0.028812408447265625	220
